,Volatility_Copper_True_train,Volatility_Copper_3_train_LSTM,Volatility_Copper_5_train_LSTM,Volatility_Copper_7_train_LSTM,Volatility_Copper_9_train_LSTM,Volatility_Copper_11_train_LSTM,Volatility_Copper_13_train_LSTM,Volatility_Copper_15_train_LSTM
2017-11-23,0.06295236131567594,0.075207435,0.07379956,0.07179401,0.08219589,0.08205871,0.09177306,0.10374198
2017-11-24,0.06629921928964733,0.07726066,0.07116861,0.076748356,0.083009705,0.09077881,0.09850223,0.10707275
2017-11-27,0.06955633489166443,0.07486978,0.074915096,0.078692935,0.08262436,0.09725589,0.1017063,0.10871712
2017-11-28,0.07144777975572658,0.072069235,0.079651386,0.07929625,0.09395548,0.10240191,0.1055697,0.11004616
2017-11-29,0.06189323609863959,0.077075146,0.08093737,0.07849085,0.100582436,0.10444242,0.107230745,0.10934881
2017-11-30,0.06111331553092378,0.08078921,0.08058467,0.090000525,0.10552549,0.10746075,0.10828191,0.109408416
2017-12-01,0.07438898253814455,0.081433035,0.07921283,0.09693827,0.1068751,0.10906174,0.10709636,0.10978524
2017-12-04,0.07704032887813697,0.08119818,0.094331235,0.10188542,0.10967922,0.11009934,0.10649787,0.11037707
2017-12-05,0.07427970483400248,0.080671705,0.09924596,0.10236837,0.11044395,0.109248996,0.106423244,0.102630064
2017-12-06,0.07505363342881138,0.098582886,0.10260973,0.10540052,0.11128805,0.109197475,0.10679071,0.09478694
2017-12-07,0.07391859727861755,0.099977344,0.1024521,0.1069961,0.11025484,0.10962133,0.0982254,0.09057641
2017-12-08,0.10007609544972698,0.101943016,0.106392644,0.10902765,0.11060325,0.11022995,0.08910505,0.089126
2017-12-11,0.0955465273773651,0.10361878,0.10870204,0.10798385,0.11099909,0.10291557,0.083604954,0.08959495
2017-12-12,0.1019273698677596,0.10904417,0.1106597,0.10862981,0.11190311,0.09497099,0.08149098,0.090788975
2017-12-13,0.10131186786453258,0.111226715,0.109730855,0.10966692,0.10319348,0.09061292,0.08212908,0.08939183
2017-12-14,0.11056814198996465,0.11236912,0.11050378,0.11077347,0.094688535,0.08912356,0.08403927,0.08765109
2017-12-15,0.10975517720475839,0.11167119,0.111702405,0.10105076,0.090675816,0.08977553,0.08277818,0.088045694
2017-12-18,0.11290578966613238,0.11276009,0.11274388,0.09199655,0.09001608,0.09136383,0.08081304,0.08800668
2017-12-19,0.10978743007350031,0.11443327,0.10301562,0.08857064,0.0916716,0.09027349,0.08120425,0.08824792
2017-12-20,0.11357123027547214,0.11509459,0.09419049,0.088716865,0.09385209,0.08865774,0.08099856,0.08896379
2017-12-21,0.11423851489019973,0.103010476,0.09048392,0.09069328,0.09190057,0.088949785,0.08123693,0.09188946
2017-12-22,0.11521333302950634,0.091971494,0.09064828,0.09211457,0.08910884,0.08853082,0.08220361,0.094490424
2017-12-26,0.08499954122481349,0.09257053,0.092991784,0.0883291,0.0888261,0.08850785,0.08581215,0.09297554
2017-12-27,0.08478909692134859,0.09412571,0.093166694,0.085397884,0.08880973,0.08941756,0.08930159,0.089724496
2017-12-28,0.09124669754610762,0.09446342,0.08956644,0.086322926,0.08935808,0.092562854,0.08775239,0.08723238
2017-12-29,0.09074758686520806,0.09482218,0.08720581,0.08635281,0.09048623,0.09530177,0.08366772,0.08720388
2018-01-01,0.09145863239876528,0.09128821,0.08842564,0.08690293,0.09444474,0.09383736,0.08028526,0.08802885
2018-01-02,0.09176106812593515,0.088601515,0.08822405,0.08796265,0.09723942,0.09043022,0.07989612,0.082783505
2018-01-03,0.08331706143157011,0.09095864,0.089008346,0.091624305,0.094569586,0.087692514,0.080857515,0.076268576
2018-01-04,0.08347037471452382,0.09078792,0.0896279,0.09433667,0.090250075,0.08757648,0.07477306,0.0696242
2018-01-05,0.08918158721689529,0.090456076,0.093506776,0.09126517,0.08739871,0.08844991,0.06747625,0.06636906
2018-01-08,0.08538335558861418,0.09147425,0.09610486,0.08671671,0.08783464,0.08270912,0.06011349,0.06255634
2018-01-09,0.08677866077756058,0.09592209,0.092616,0.084175825,0.08937125,0.07609419,0.05614289,0.059585266
2018-01-10,0.08840189503775134,0.09800641,0.08827248,0.08540835,0.08349141,0.06970296,0.052075706,0.057809573
2018-01-11,0.0951215704805991,0.09369387,0.08583425,0.08736544,0.07649437,0.066371016,0.04909618,0.0569026
2018-01-12,0.09540966347947474,0.08887029,0.08762984,0.07998012,0.06954999,0.062722266,0.04748774,0.055777617
2018-01-15,0.08548704907053944,0.08766332,0.08958653,0.07197449,0.066314116,0.059957437,0.04692744,0.05481843
2018-01-16,0.08171549359872013,0.09043736,0.082629874,0.06459347,0.06257716,0.05833636,0.046172373,0.053265292
2018-01-17,0.0835096151256135,0.091658786,0.07485358,0.061603315,0.060047973,0.057679772,0.045510374,0.056093115
2018-01-18,0.0883429066461551,0.08267416,0.06737205,0.05791241,0.058977515,0.056851316,0.04423081,0.059943102
2018-01-19,0.0878957351772304,0.07324974,0.0650702,0.055871416,0.05884297,0.056151606,0.04709152,0.062495627
2018-01-22,0.06011727157304367,0.0657815,0.062756106,0.05542689,0.058060545,0.05478401,0.05152908,0.06618188
2018-01-23,0.057811063245310074,0.06710494,0.060483955,0.05468923,0.057025928,0.057341706,0.054628015,0.06801049
2018-01-24,0.05092552781475773,0.06373376,0.059085578,0.05338206,0.055431448,0.061084162,0.059250247,0.06860298
2018-01-25,0.06023366284420811,0.061765917,0.057945054,0.052017163,0.05856967,0.0637256,0.061307717,0.06991867
2018-01-29,0.04678600894015403,0.059438903,0.0568207,0.05064317,0.06303501,0.06782772,0.06147909,0.07259149
2018-01-30,0.04730247430739801,0.059488617,0.055627298,0.054810517,0.065205336,0.069836445,0.06259693,0.07318044
2018-01-31,0.0476960724442895,0.05810967,0.053585768,0.059611093,0.06941868,0.07041826,0.06550416,0.0726829
2018-02-01,0.0472300161351952,0.056777127,0.058655024,0.0619526,0.0709865,0.07168521,0.06571132,0.085867
2018-02-02,0.0432989814018315,0.054389488,0.06270258,0.06613187,0.071012154,0.07437581,0.0646115,0.10236176
2018-02-05,0.042866764038462096,0.06023094,0.063689575,0.06660902,0.072029695,0.07470706,0.07754881,0.10826248
2018-02-06,0.03835054642578187,0.062958516,0.06756759,0.06569496,0.07505856,0.07384971,0.09422739,0.108588494
2018-02-07,0.055091426144397715,0.06498109,0.066946596,0.06644512,0.07496084,0.08564876,0.10389562,0.10873306
2018-02-08,0.05531853986577234,0.067993656,0.066862024,0.07047988,0.07398499,0.10083836,0.10721735,0.10830213
2018-02-09,0.05333076394311942,0.06807825,0.068921015,0.070313826,0.08997916,0.10778098,0.108625785,0.10660583
2018-02-12,0.06182374704625043,0.06825304,0.0727578,0.068937816,0.10743288,0.109319426,0.10792625,0.10557811
2018-02-13,0.05775664055706803,0.06988516,0.0722645,0.08608236,0.11274246,0.109586045,0.10497759,0.105663374
2018-02-14,0.057689648446762304,0.073806584,0.07106824,0.1034773,0.111720875,0.10877194,0.10264607,0.107970975
2018-02-15,0.06339436520976593,0.07331846,0.091389574,0.10786048,0.110464536,0.1067369,0.10188855,0.1108094
2018-02-16,0.06907118711022728,0.07207812,0.10772171,0.1059775,0.108886026,0.10555814,0.10392217,0.11503482
2018-02-19,0.062301990230365756,0.09582075,0.10791533,0.10505752,0.10634887,0.10560248,0.10690896,0.11521183
2018-02-20,0.06189745702801758,0.10660777,0.1039634,0.10469439,0.10565493,0.10788135,0.111456916,0.11446619
2018-02-21,0.09937533595432332,0.104458794,0.1036502,0.10394164,0.10698016,0.11071594,0.11241708,0.114656106
2018-02-22,0.1066091018928754,0.10233782,0.10580369,0.10417841,0.1102497,0.114551105,0.11189176,0.11441853
2018-02-23,0.09967482685529572,0.106636666,0.105663285,0.10517166,0.11337954,0.114941195,0.111846685,0.113560855
2018-02-26,0.10069199308517093,0.108757496,0.10578332,0.1086169,0.1179736,0.11431577,0.11128213,0.112313494
2018-02-27,0.10718140245595018,0.1072119,0.10685859,0.111828245,0.11758783,0.11436144,0.11012162,0.11143698
2018-02-28,0.10752497429428123,0.10770879,0.11074896,0.115914896,0.115879044,0.114096045,0.10857324,0.11157229
2018-03-01,0.10503161683148135,0.10964833,0.113810554,0.114921615,0.11581657,0.11337868,0.107499264,0.10740441
2018-03-02,0.10733021952344343,0.11341655,0.11814465,0.113875166,0.11567267,0.11234059,0.10758467,0.105720386
2018-03-05,0.10933661866609298,0.11626943,0.11686049,0.11473954,0.11492451,0.111625,0.10315321,0.107761405
2018-03-06,0.11457657096064047,0.12037708,0.11606727,0.11502342,0.11372107,0.111792326,0.10110481,0.106863335
2018-03-07,0.11663784789199802,0.119180396,0.11718973,0.114300705,0.11305231,0.10806091,0.10300338,0.10540763
2018-03-08,0.1224962320247592,0.1176496,0.11725043,0.11303216,0.113607906,0.10641806,0.10220735,0.107241966
2018-03-09,0.11686162144791815,0.11982004,0.11655812,0.112400785,0.10853861,0.10819145,0.100822404,0.108304724
2018-03-12,0.1182930006602371,0.11990672,0.11521945,0.11305182,0.10703896,0.107462846,0.10295,0.1072795
2018-03-13,0.12094143348855738,0.118505165,0.11458905,0.10783056,0.1105659,0.10614119,0.1043005,0.105985545
2018-03-14,0.11952860184944405,0.11729644,0.11532183,0.106574,0.109178856,0.107785955,0.10328392,0.10715357
2018-03-15,0.11818308016706822,0.11691699,0.10972506,0.109967135,0.10728258,0.10880369,0.10183525,0.100346066
2018-03-16,0.116887269563237,0.11785109,0.10870813,0.108428754,0.11009296,0.10783138,0.102958955,0.09822975
2018-03-19,0.11696399929936022,0.111346975,0.112359546,0.1063324,0.11108533,0.10654833,0.09536042,0.13492893
2018-03-20,0.11843754583604418,0.11038951,0.11019888,0.10873358,0.10903178,0.10751245,0.09256079,0.17390308
2018-03-21,0.10455621848370919,0.116136834,0.108302,0.10958318,0.107289076,0.10101293,0.1217553,0.20316486
2018-03-22,0.11180441743313388,0.112647176,0.11083343,0.10791165,0.10935418,0.098796256,0.15759477,0.21418229
2018-03-23,0.11736287241049062,0.10912935,0.11148801,0.10622261,0.10132529,0.12784162,0.19031869,0.21337827
2018-03-26,0.10816001369116926,0.11401516,0.109804764,0.10812427,0.09930061,0.16233912,0.21035047,0.20433135
2018-03-27,0.10809425851702506,0.11468047,0.10805839,0.09939481,0.13938501,0.19249624,0.21708694,0.19614375
2018-03-28,0.11597182597353481,0.11103271,0.110225275,0.09788302,0.17635928,0.20796776,0.21044752,0.18821271
2018-03-29,0.11290168650797264,0.10975754,0.10134015,0.13471968,0.2039285,0.21049973,0.1998033,0.19158742
2018-04-02,0.10887574624504634,0.11328529,0.10047183,0.1715424,0.2145164,0.20304318,0.18833928,0.19615135
2018-04-03,0.10892810031097508,0.102618024,0.14342293,0.19907056,0.21209483,0.19440782,0.18682751,0.19665289
2018-04-04,0.11463327910188062,0.1021698,0.1782264,0.20680754,0.2007802,0.18597442,0.18939595,0.20440993
2018-04-05,0.08448829702040825,0.153598,0.19889441,0.20143285,0.19086754,0.187131,0.19076014,0.20966998
2018-04-06,0.10434627740089972,0.18215409,0.20253858,0.19378841,0.18479504,0.19136536,0.19828968,0.23061725
2018-04-09,0.18258263622703916,0.20026755,0.20150466,0.18916135,0.19059244,0.19306476,0.20456827,0.24471903
2018-04-10,0.19221995736288613,0.20270845,0.1970321,0.18543841,0.19773567,0.20047131,0.2232649,0.24913457
2018-04-11,0.20552481508983753,0.2041106,0.19453754,0.19173071,0.19964446,0.20620005,0.23844028,0.24860184
2018-04-12,0.20582471703925773,0.19939491,0.19093049,0.19812539,0.20736031,0.2252728,0.24596278,0.24703126
2018-04-13,0.20676618752612655,0.19788326,0.19860178,0.1987509,0.21272406,0.23975523,0.2468385,0.24628231
2018-04-16,0.19996404280056188,0.1945453,0.20412795,0.20631321,0.23345044,0.24592516,0.2444301,0.24167705
2018-04-17,0.2003845695443812,0.20458074,0.20413724,0.21177487,0.24846765,0.24629495,0.24176235,0.2504019
2018-04-18,0.1954793263638083,0.20774977,0.2126753,0.23267892,0.25344172,0.2443101,0.23615094,0.25672585
2018-04-19,0.20998566673471206,0.20658338,0.21751654,0.2464896,0.25115603,0.2426782,0.24164113,0.25876427
2018-04-20,0.21127782587239388,0.21832764,0.23977964,0.24999377,0.24767427,0.23827334,0.2478077,0.25969237
2018-04-23,0.2084823555139059,0.22039214,0.25145936,0.24845839,0.24642739,0.24490865,0.25150013,0.2597892
2018-04-24,0.22392955277463314,0.24610893,0.25304562,0.2468799,0.24261305,0.25142726,0.25331378,0.25998813
2018-04-25,0.22418563626156926,0.25179332,0.2525587,0.24713102,0.25199205,0.2547037,0.25347036,0.2598616
2018-04-26,0.2570403557854364,0.2551112,0.25196096,0.24329738,0.2599571,0.25614113,0.25327802,0.2657007
2018-04-27,0.2581485385820138,0.25531957,0.2528702,0.2525801,0.26317233,0.25636822,0.25282052,0.26704505
2018-04-30,0.2590847484684512,0.25575158,0.24901776,0.25991216,0.26366982,0.25651234,0.2572866,0.25724238
2018-05-01,0.25915763625632005,0.25681505,0.25982776,0.26208115,0.26295903,0.25640175,0.25924143,0.21834275
2018-05-02,0.2596032116527871,0.2515254,0.26624852,0.2624878,0.26271024,0.26130098,0.25191087,0.19062354
2018-05-03,0.26084540296834446,0.26688915,0.26694193,0.26255822,0.2630458,0.2633842,0.21819167,0.17261681
2018-05-04,0.2541639431106526,0.2680927,0.26792744,0.26332083,0.26940662,0.2555453,0.18990314,0.16446656
2018-05-07,0.2740157386244455,0.26992443,0.26823062,0.26346534,0.27145487,0.22150612,0.1697392,0.16149354
2018-05-08,0.27377481940245496,0.271422,0.26909044,0.2694829,0.2617282,0.19297183,0.15938489,0.16608447
2018-05-09,0.27424874896110474,0.2718197,0.26941457,0.27122074,0.22102208,0.17369369,0.15572183,0.1807559
2018-05-10,0.2760354557395053,0.2728854,0.27598563,0.26140752,0.18955895,0.16499066,0.16035947,0.19043167
2018-05-11,0.2763312639834097,0.27297038,0.2770008,0.22243306,0.17231067,0.16236898,0.17516942,0.17794713
2018-05-14,0.2774461267886137,0.28131962,0.26613086,0.19414201,0.17053291,0.16631767,0.18719494,0.16837628
2018-05-15,0.27743467190959037,0.27891654,0.22588055,0.17834245,0.17286758,0.1797214,0.1787228,0.16167374
2018-05-16,0.2873535417110731,0.2672925,0.19668646,0.17418516,0.17893812,0.18975106,0.16880243,0.15407002
2018-05-17,0.2837603385830516,0.22167394,0.1789964,0.17226979,0.19202746,0.18011026,0.15968375,0.15427905
2018-05-18,0.2684485934762476,0.18941823,0.17508948,0.17437972,0.1985482,0.17014611,0.15081374,0.15119366
2018-05-21,0.19419989791491768,0.18396299,0.1754246,0.18748133,0.18370268,0.16245258,0.1490777,0.16200072
2018-05-22,0.19201328622135108,0.18118079,0.1797709,0.1957811,0.17151886,0.15456855,0.14612794,0.19091544
2018-05-23,0.1834423200496166,0.17944977,0.19436702,0.18207394,0.16391382,0.15396294,0.15534809,0.21028991
2018-05-24,0.18345795513425153,0.18477356,0.20124686,0.17219028,0.15673625,0.15107426,0.18079063,0.21622762
2018-05-25,0.18057808140712536,0.20075837,0.18513569,0.16648692,0.15942189,0.15988192,0.20230305,0.21128854
2018-05-28,0.18868388723674193,0.2030826,0.17575605,0.15968983,0.15681717,0.18503658,0.21389636,0.20638838
2018-05-29,0.20707914849830686,0.18446429,0.16945033,0.16068506,0.16759463,0.20481136,0.21290402,0.19968681
2018-05-30,0.20640165338044877,0.17534164,0.16334058,0.1567452,0.19558477,0.2135191,0.2075516,0.19520053
2018-05-31,0.17436400466854676,0.17459597,0.16598848,0.16740339,0.21487387,0.21092811,0.19876477,0.1965032
2018-06-01,0.17999862155078802,0.16643927,0.1609122,0.19445708,0.22083962,0.20569818,0.19155475,0.19637692
2018-06-04,0.1750624012515117,0.16954128,0.17391884,0.21248174,0.21393082,0.19842221,0.19030495,0.19660965
2018-06-05,0.16493855859353987,0.16446236,0.2031825,0.21640329,0.20633845,0.19308196,0.18995914,0.19802286
2018-06-06,0.17407259161918323,0.17897545,0.21678622,0.209475,0.19903955,0.19314949,0.19061871,0.20330787
2018-06-07,0.16240266731813116,0.20989978,0.21796627,0.20477906,0.1956424,0.19325209,0.19231996,0.20272183
2018-06-08,0.18759021232908138,0.21670511,0.21193185,0.19981636,0.19818981,0.1936697,0.19735256,0.20098004
2018-06-11,0.22323513361720285,0.21903488,0.20934701,0.1967158,0.19932461,0.19511369,0.19804692,0.19599941
2018-06-12,0.2218430986841328,0.2137604,0.20519817,0.1991881,0.19993882,0.20006073,0.1970678,0.19329166
2018-06-13,0.2217753431913899,0.21326211,0.20299439,0.19974495,0.20139924,0.20047536,0.19269308,0.19274709
2018-06-14,0.21476589892553224,0.20860744,0.20578301,0.20002814,0.2067812,0.1992679,0.18912251,0.18946989
2018-06-15,0.21618801955605169,0.20660272,0.20583086,0.20140684,0.20641854,0.19493058,0.18742438,0.19369629
2018-06-18,0.2096107157910019,0.21095765,0.20619027,0.20682028,0.20452204,0.19180581,0.18433852,0.19764253
2018-06-19,0.2089677336981551,0.20911184,0.20757458,0.2063098,0.19921534,0.19059022,0.18736927,0.1972378
2018-06-20,0.21460992458929282,0.20969117,0.21327214,0.20424402,0.19607718,0.18777864,0.19142613,0.18492001
2018-06-21,0.21120542728686317,0.21169987,0.2119784,0.19955933,0.19564196,0.19095597,0.19244978,0.17543276
2018-06-22,0.2124935147323421,0.2182961,0.21000703,0.1970515,0.19315346,0.19482312,0.18241343,0.1740318
2018-06-25,0.21480825626112096,0.21400566,0.20504007,0.19686359,0.19749376,0.19524345,0.1724928,0.17925875
2018-06-26,0.22251103344058773,0.21311279,0.20315535,0.1938871,0.20190862,0.18527396,0.16864547,0.18481609
2018-06-27,0.21557058171175772,0.2081509,0.20310584,0.19803748,0.20152442,0.17569858,0.17177546,0.18773098
2018-06-28,0.21578680993638263,0.20702708,0.19985345,0.20201862,0.18850145,0.17283997,0.17774096,0.18418442
2018-06-29,0.2090298038623906,0.20739341,0.20489487,0.20117566,0.17783287,0.17659536,0.18256298,0.18765327
2018-07-02,0.20971531423181736,0.20299682,0.2081224,0.18885326,0.17719953,0.18218695,0.18142952,0.18255208
2018-07-03,0.20999204659822648,0.21024421,0.2068102,0.17996566,0.18384649,0.18591303,0.18414073,0.16399688
2018-07-04,0.20385904838427057,0.21183865,0.19353975,0.17977639,0.19076887,0.1836414,0.17964841,0.14927194
2018-07-05,0.21500353148044257,0.20939776,0.18477635,0.18539992,0.1937519,0.1858838,0.16231178,0.14164922
2018-07-06,0.21504505399634397,0.19458033,0.18467928,0.19052342,0.18914959,0.18164329,0.14720257,0.1396147
2018-07-09,0.21102800130799335,0.18613914,0.1910934,0.19198005,0.19076772,0.16489172,0.13793555,0.138881
2018-07-10,0.1898679225440469,0.19081542,0.196369,0.1875854,0.18549249,0.15044785,0.13438575,0.13587166
2018-07-11,0.1888798226936758,0.19683774,0.1975899,0.1907442,0.16550055,0.14233038,0.13355729,0.13602562
2018-07-12,0.19412238135577756,0.19985981,0.19265506,0.18597732,0.14959235,0.13971776,0.13165602,0.13267836
2018-07-13,0.20054148461438756,0.20053618,0.19709785,0.16667993,0.14350674,0.13909985,0.13236842,0.13137113
2018-07-16,0.20293143483562084,0.19500498,0.19101793,0.1528055,0.14489152,0.13667768,0.12961358,0.13109729
2018-07-17,0.20296801750002788,0.20222445,0.17102782,0.14733963,0.1462886,0.1366221,0.12809546,0.12897025
2018-07-18,0.19506642194637333,0.1933728,0.15562639,0.14733443,0.14278743,0.13325429,0.12739784,0.13166592
2018-07-19,0.2072760536820362,0.16872044,0.15001369,0.1461782,0.14176606,0.13135166,0.12535472,0.13212241
2018-07-20,0.191765225127178,0.15367243,0.14976476,0.14078142,0.13592094,0.13087967,0.127685,0.13163035
2018-07-23,0.15629600128615737,0.15430522,0.14944309,0.14055069,0.13437596,0.12902947,0.12845281,0.13567944
2018-07-24,0.15573614900928204,0.15416853,0.14462426,0.13642418,0.134673,0.13133104,0.12834786,0.13846418
2018-07-25,0.1560501255068689,0.15208156,0.14469959,0.13516185,0.13235798,0.13189626,0.1319277,0.13962956
2018-07-26,0.1556504916969257,0.14657097,0.13974312,0.13512811,0.1357273,0.13143067,0.13487706,0.13976271
2018-07-27,0.15264411111809265,0.14713046,0.13901769,0.1324658,0.13601543,0.1346127,0.13653569,0.13373096
2018-07-30,0.1455109119622134,0.14293145,0.13860297,0.13568518,0.13486446,0.13727725,0.1369657,0.13222156
2018-07-31,0.15053226981356624,0.14064173,0.13568014,0.13549623,0.13881114,0.13862629,0.13125017,0.1312871
2018-08-01,0.1400808175053289,0.14179698,0.13970721,0.13431337,0.14159997,0.13885936,0.12896377,0.13149907
2018-08-02,0.14352060627807237,0.13815351,0.13870914,0.1385335,0.14257829,0.13346657,0.12734677,0.12848845
2018-08-03,0.14280676171900722,0.14250574,0.137848,0.14094329,0.14211932,0.13167031,0.12724946,0.124127686
2018-08-06,0.13734062988250242,0.14202705,0.14260086,0.14172572,0.13480651,0.13062635,0.12465177,0.11538257
2018-08-07,0.14681824428302234,0.13939849,0.14457124,0.14146994,0.13365643,0.13078864,0.12060553,0.107372716
2018-08-08,0.14122165596330075,0.14625795,0.14550434,0.13475987,0.13343945,0.12821546,0.111907825,0.10257979
2018-08-09,0.1408121031488657,0.14798987,0.14525129,0.13433884,0.13459714,0.12424433,0.10324365,0.10239712
2018-08-10,0.15028419107507493,0.14753263,0.13784038,0.13436726,0.13130552,0.11629925,0.09745373,0.09571407
2018-08-13,0.14893939807706327,0.14769462,0.13844071,0.13495252,0.1259777,0.10869555,0.09665645,0.0873672
2018-08-14,0.14917254694264756,0.13982049,0.13762394,0.13103968,0.116171315,0.10401046,0.08927517,0.0811866
2018-08-16,0.14920898288917658,0.14035727,0.13829748,0.12621653,0.10784237,0.10369227,0.07991763,0.077746585
2018-08-17,0.13534901093525228,0.14131483,0.13437009,0.116925076,0.104051486,0.09707815,0.07259588,0.076477915
2018-08-20,0.14481997259674115,0.14054756,0.12911902,0.108765945,0.105681136,0.08842692,0.06809573,0.076303795
2018-08-21,0.14126124190354836,0.13642327,0.11881008,0.10466534,0.09825186,0.0818576,0.066339165,0.07737609
2018-08-22,0.1424845609911848,0.13035789,0.110265575,0.10615482,0.08900021,0.077863194,0.066345386,0.083281204
2018-08-23,0.13436255133240824,0.119186476,0.10617652,0.09678224,0.082117155,0.07618655,0.068421945,0.084253274
2018-08-24,0.12981071360929006,0.1097936,0.10788439,0.08606462,0.078241624,0.07591219,0.07614079,0.08353107
2018-08-27,0.11091148190324676,0.10833579,0.09917678,0.07890709,0.07708837,0.077291414,0.07806285,0.0837668
2018-08-28,0.10682239080069403,0.111285485,0.0891931,0.075153455,0.07743472,0.08369799,0.07719623,0.084639505
2018-08-29,0.1075231408416982,0.10015117,0.08154882,0.07459215,0.07938827,0.08521092,0.07718867,0.085551955
2018-08-30,0.11199966040632645,0.08593494,0.07751288,0.075342186,0.0871297,0.08443075,0.07782332,0.082573265
2018-08-31,0.08070476938307072,0.08008234,0.07814711,0.076686695,0.08661766,0.084342346,0.0786577,0.079065405
2018-09-03,0.07087624761341346,0.07988328,0.07844201,0.083360694,0.08474727,0.08517593,0.074920446,0.07591689
2018-09-04,0.07353971713396643,0.08015125,0.07893816,0.08263935,0.084660545,0.08620056,0.07063405,0.087394714
2018-09-05,0.07384554403305424,0.079759024,0.08651709,0.08060515,0.08569628,0.082955524,0.06674078,0.12097349
2018-09-06,0.07367139599390138,0.08051376,0.08462553,0.08079772,0.08680715,0.07906969,0.07780953,0.1579798
2018-09-07,0.0727435123580176,0.08850894,0.082549706,0.08211294,0.08309781,0.07560305,0.10699804,0.18756267
2018-09-10,0.07518165469636032,0.08620391,0.082633674,0.08350824,0.07905315,0.08595176,0.1424166,0.19933741
2018-09-11,0.0876509602664049,0.0829282,0.08373424,0.07928959,0.07575482,0.11439471,0.17548932,0.19615789
2018-09-12,0.07568671888878095,0.08409017,0.08585658,0.07493899,0.09018992,0.14751433,0.19610891,0.18837002
2018-09-13,0.07562326680989792,0.086204745,0.08141519,0.07134334,0.12575334,0.1774288,0.2010165,0.17931989
2018-09-14,0.08078211182642342,0.08721807,0.07707686,0.08720578,0.16106948,0.19342956,0.19529246,0.1732616
2018-09-17,0.08228043940518528,0.08217258,0.07393311,0.12096357,0.18865839,0.19415316,0.18411888,0.17032415
2018-09-18,0.08286500928809704,0.077618085,0.09386965,0.15595484,0.1991235,0.18766063,0.17408839,0.16919175
2018-09-19,0.06808572035640606,0.07497597,0.13076898,0.18222404,0.19332723,0.17821567,0.16751567,0.1678855
2018-09-20,0.06803062653418093,0.099676706,0.16179994,0.18920642,0.18310753,0.17110316,0.16426854,0.1707772
2018-09-21,0.06617279117812558,0.13578112,0.1815127,0.18294014,0.1733503,0.16731973,0.1624965,0.1709822
2018-09-24,0.1036893709847175,0.1619469,0.18519497,0.17638525,0.16936244,0.1659517,0.1650496,0.16236424
2018-09-25,0.1476644040153404,0.18117574,0.18186626,0.17158905,0.16936523,0.16511966,0.16622333,0.15471911
2018-09-26,0.1710456740330111,0.1851888,0.17915969,0.16996798,0.17038164,0.1677948,0.15911396,0.15943082
2018-09-27,0.18756200573601686,0.18315205,0.17585383,0.17008933,0.1700888,0.16868272,0.15153226,0.16450962
2018-09-28,0.1880225528239817,0.18181455,0.17521565,0.17053494,0.17329243,0.16185203,0.15371397,0.1681184
2018-10-01,0.1840416003900108,0.17928894,0.17553392,0.16990367,0.17389432,0.15458544,0.15813407,0.16960253
2018-10-03,0.18381752211034527,0.17875394,0.17608638,0.17316183,0.16468374,0.15748419,0.16275446,0.16795787
2018-10-04,0.18019216653976647,0.17950892,0.17536128,0.17355916,0.15630691,0.16213122,0.16581187,0.16321687
2018-10-05,0.18098745999541463,0.17974882,0.17904855,0.16489851,0.16241679,0.16616213,0.1654627,0.15916942
2018-10-08,0.18157322568785003,0.17861398,0.17891224,0.15794721,0.16894975,0.1681133,0.16109283,0.1571564
2018-10-09,0.18170019097392412,0.18357018,0.16958983,0.16425027,0.17321365,0.16700105,0.15618792,0.15460357
2018-10-10,0.18007902259286204,0.18218908,0.16245766,0.16960916,0.17414698,0.16268161,0.1530216,0.16774113
2018-10-11,0.18722096851447892,0.17071323,0.16953035,0.1720917,0.1715496,0.1584711,0.15002106,0.18453479
2018-10-12,0.18327400966874044,0.16322553,0.17431927,0.17218007,0.1654639,0.15603338,0.16079602,0.20013061
2018-10-15,0.16680707021518845,0.1762063,0.17707822,0.1701279,0.16108353,0.15368208,0.17676467,0.20700705
2018-10-16,0.16526622312278785,0.17818597,0.17720513,0.16569754,0.15976824,0.16471568,0.1937946,0.20794158
2018-10-17,0.18189812729825924,0.17970906,0.17500594,0.16226919,0.1578318,0.18031952,0.20434651,0.1923261
2018-10-18,0.18035715369930613,0.18033913,0.17049143,0.1610287,0.17165807,0.19600824,0.20773153,0.16732888
2018-10-19,0.1821340979491137,0.17808655,0.16708995,0.15881023,0.18892685,0.20439193,0.19402519,0.14398988
2018-10-22,0.1823188324547119,0.17293394,0.16574927,0.17231289,0.2049127,0.2064157,0.16937678,0.12549162
2018-10-23,0.17907781102832301,0.16992918,0.1634412,0.18844774,0.21146885,0.19346769,0.14477502,0.11505504
2018-10-24,0.17300344762508632,0.16956861,0.17926554,0.20257473,0.21080208,0.16965708,0.12385537,0.111265995
2018-10-25,0.17152932341852903,0.16672136,0.19420911,0.20756786,0.19345887,0.14655861,0.11117611,0.1253116
2018-10-26,0.17137662823264274,0.1856455,0.20699236,0.20728067,0.1663004,0.12812233,0.10609317,0.15638971
2018-10-29,0.167201498649146,0.19810258,0.21133034,0.19248688,0.14197302,0.11750239,0.11772306,0.19781324
2018-10-30,0.19448301643771918,0.2103276,0.21120898,0.1674054,0.12365786,0.11335778,0.14517954,0.22176953
